date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2022-08-24,25.2,21.17,20.7,16.2,32,,100,88.2,87,74,20.5,19.1,18.4,16.4,21,11.17,10.5,0,,,101.46,101.28,101.24,101.02,101.44,101.25,101.21,100.98,48300,40920.8,40250,32200,8,2.2,4.5,1.1,0,2.7,15.7,13.7,10.7,0,0,0,,06:17:00,20:13:00,13.93,6.28,20.22,7,8,26,26,18,19,,,,,,6,1.8,3,0,,,,
2022-08-23,23.8,19.4,19,14.2,31,,100,88.6,87,74,19.9,17.4,17.1,14.3,16,10,9.5,3,,,101.84,101.64,101.62,101.4,101.81,101.61,101.59,101.37,48300,41591.7,40250,32200,3.1,2,2,1,0,1,14,12,9,0,0,0,,06:15:00,20:15:00,14,6.25,20.25,7,7,23,24,17,17,,,,,,8,4.5,4,0,,,,
2022-08-22,25.1,20.09,19.8,14.5,30,,100,88.6,81.5,63,19.8,18,17.7,15.6,16,8.29,8.5,1,,,101.9,101.77,101.78,101.65,101.88,101.74,101.75,101.62,48300,41591.7,40250,32200,2.9,1.9,2,1,0,1.8,14.8,12.8,9.8,0,0,0,,06:14:00,20:16:00,14.03,6.23,20.27,6,6,25,25,15,15,,,,,,4,2.3,2,0,,,,
2022-08-21,23.7,20.09,20.79,17.9,30,,96,86,84.5,73,19.5,17.6,18.1,16.8,24,15.54,16.5,9,32,12,101.72,101.58,101.55,101.37,101.7,101.55,101.52,101.34,48300,34537.5,36200,24100,2.5,1.7,1.8,1.1,0,2.8,15.8,13.8,10.8,0,0,0,,06:13:00,20:18:00,14.08,6.22,20.3,6,7,25,25,16,16,,,,,,8,5.7,5,2,,,,
2022-08-20,24.8,20.56,21.1,17.4,30,,97,82.3,81.5,66,18.9,17.4,17.9,16.8,21,14.96,15.5,10,45,20,101.42,101.32,101.32,101.22,101.41,101.3,101.3,101.19,48300,29479.2,36200,24100,2.9,1.6,2,1,0,3.1,16.1,14.1,11.1,0,0,0,,06:11:00,20:20:00,14.15,6.18,20.33,7,7,24,24,17,17,,,,,,7,4.3,4,1,,,,
2022-08-19,26.9,21.53,22.75,18.6,32,,100,88.6,85.5,71,20.7,19.5,19.2,17.7,26,10.92,14,2,37,7,101.3,101.17,101.19,101.08,101.28,101.15,101.17,101.05,40200,32158.3,32150,24100,3.8,2.7,2.6,1.4,0,4.8,17.8,15.8,12.8,0,0,0,,06:10:00,20:22:00,14.2,6.17,20.37,6,6,24,24,18,18,,,,,,8,5.5,5,2,,,,
2022-08-18,26.8,22.04,22.05,17.3,32,,100,84,78.5,57,20.2,19,18.8,17.3,23,10.88,12,1,32,29,101.39,101.24,101.26,101.12,101.35,101.21,101.22,101.08,48300,40575,36200,24100,4.7,2.6,3,1.3,0,4,17.1,15.1,12.1,0,0,0,,06:08:00,20:24:00,14.27,6.13,20.4,8,8,27,28,17,19,,,,,,7,3.9,3.5,0,,,,
2022-08-17,25.9,21.26,20.39,14.9,31,,100,83.9,82,64,20,18.3,17.9,15.9,24,14,12.5,1,33,30,101.71,101.49,101.44,101.18,101.69,101.46,101.42,101.14,48300,40250,40250,32200,4.3,2.3,2.7,1.1,0,2.4,15.4,13.4,10.4,0,0,0,,06:07:00,20:26:00,14.32,6.12,20.43,7,7,27,27,17,17,,,,,,0,0,0,0,,,,
2022-08-16,24.6,20.05,20.3,16,29,,100,79.7,79,58,19.4,16.3,16.9,14.4,22,12.71,13,4,30,21,101.84,101.7,101.7,101.57,101.82,101.68,101.69,101.55,48300,41925,40250,32200,2.9,1.8,2,1,0,2.3,15.3,13.3,10.3,0,0,0,,06:05:00,20:28:00,14.38,6.08,20.47,7,7,25,25,15,15,,,,,,8,2.7,4,0,,,,
2022-08-15,26.4,20.57,20.6,14.8,31,,100,74.5,75.5,51,17.3,15.6,15.7,14,17,12,9,1,33,19,101.82,101.67,101.64,101.46,101.79,101.64,101.62,101.44,48300,41254.2,40250,32200,3.3,2.2,2.1,1,0,2.6,15.6,13.6,10.6,0,0,0,,06:04:00,20:30:00,14.43,6.07,20.5,7,7,25,25,15,15,,,,,,8,4.2,4.5,1,,,,
2022-08-14,23.9,19.02,19.45,15,28,,99,79.2,77,55,16.6,15.1,15.2,13.8,17,8.71,10,3,32,20,102.15,102,101.98,101.8,102.12,101.97,101.94,101.77,48300,39233.3,36200,24100,2.8,1.8,1.9,1,0,1.4,14.4,12.4,9.4,0,0,0,,06:03:00,20:32:00,14.48,6.05,20.53,7,7,23,23,15,15,,,,,,8,4.5,4.5,1,,,,
2022-08-13,24.2,18.95,20.14,16.1,27,,88,72.3,68.5,49,15.4,13.7,13.8,12.3,22,13.83,13,4,29,11,102.21,102.06,101.97,101.73,102.19,102.04,101.95,101.71,32200,26125,28150,24100,2.2,1.7,1.8,1.3,0,2.1,15.1,13.1,10.1,0,0,0,,06:01:00,20:33:00,14.53,6.02,20.55,7,7,23,23,15,15,,,,,,8,6.1,4.5,1,,,,
2022-08-12,24.6,19.49,18.89,13.2,30,,100,80.6,74.5,49,18.2,15.8,15.7,13.2,22,10.71,12.5,3,33,23,101.65,101.55,101.52,101.39,101.63,101.52,101.5,101.37,32200,28825,28150,24100,3.1,2.1,2.1,1.2,0,0.9,13.9,11.9,8.9,0,0,0,,06:00:00,20:35:00,14.58,6,20.58,8,8,23,23,16,16,,,,,,7,3.7,3.5,0,,,,
2022-08-11,24,19.53,19.39,14.8,28,,100,81.8,79,58,18.5,16.2,16.5,14.5,19,10.71,10.5,2,,,102.03,101.83,101.81,101.6,102,101.81,101.78,101.56,48300,35883.3,36200,24100,2.8,1.9,2,1.2,0,1.4,14.4,12.4,9.4,0,0,0,,05:58:00,20:37:00,14.65,5.97,20.62,8,8,23,23,14,14,,,,,,8,2.5,4.5,1,,,,
2022-08-10,21.8,19.09,19.3,16.8,26,,97,86.5,87,77,17.7,16.8,16.7,15.7,28,17.46,16.5,5,37,12,101.98,101.57,101.6,101.22,101.96,101.54,101.58,101.2,48300,36378.3,36200,24100,2.6,1.8,2,1.3,0,1.3,14.3,12.3,9.3,0.5,0.5,0,,05:57:00,20:39:00,14.7,5.95,20.65,8,8,23,23,16,16,,,,,,8,6.5,4.5,1,,,,
2022-08-09,24.6,20.45,20,15.4,30,,100,88,85,70,20,18.3,18.4,16.8,16,9.33,10,4,,,101.44,101.29,101.27,101.1,101.42,101.27,101.24,101.07,48300,41920.8,40250,32200,4.4,2.2,2.8,1.1,0,2,15,13,10,0,0,0,,05:55:00,20:40:00,14.75,5.92,20.67,7,8,24,24,17,17,,,,,,7,2.5,3.5,0,,,,
2022-08-08,24,20.1,19.55,15.1,30,,100,88.5,84,68,19.5,18,17.6,15.6,24,14,15,6,32,29,101.58,101.4,101.39,101.19,101.55,101.37,101.36,101.16,48300,42262.5,40250,32200,3.6,1.9,2.3,1,0,1.6,14.6,12.6,9.6,0,0,0,,05:54:00,20:42:00,14.8,5.9,20.7,8,8,25,25,15,16,,,,,,1,0.4,0.5,0,,,,
2022-08-07,24.2,20.13,19.6,15,30,,100,83.8,84,68,18.6,17.2,15.8,13.1,25,13.71,14,3,,,101.86,101.66,101.63,101.4,101.84,101.64,101.61,101.37,48300,40575,36200,24100,2.9,1.7,2,1,0,1.6,14.6,12.6,9.6,0,0,0,,05:53:00,20:44:00,14.85,5.88,20.73,8,8,25,25,15,15,,,,,,0,0,0,0,,,,
2022-08-06,23.6,19.8,18.75,13.9,28,,97,81.1,79,61,17.5,16.4,15.4,13.4,23,15.71,13.5,4,36,30,101.92,101.78,101.77,101.63,101.89,101.75,101.74,101.6,48300,39900,36200,24100,2.2,1.4,1.6,1,0,0.8,13.8,11.8,8.8,0,0,0,,05:51:00,20:45:00,14.9,5.85,20.75,8,8,24,24,15,15,,,,,,2,0.8,1,0,,,,
2022-08-05,22.2,18.29,17,11.8,27,,100,81.1,83,66,17.7,14.9,15.2,12.8,33,18.83,18.5,4,46,29,101.94,101.8,101.76,101.59,101.92,101.77,101.74,101.56,48300,36541.7,36200,24100,1.7,1.3,1.4,1,1,0,12,10,7,0,0,0,,05:50:00,20:47:00,14.95,5.83,20.78,6,6,22,22,14,14,,,,,,6,2.5,3,0,,,,
2022-08-04,20.4,17.61,17.75,15.1,,,98,73.9,78,58,15.9,12.8,12.8,9.7,23,14.42,13.5,4,35,24,101.83,101.52,101.48,101.13,101.8,101.49,101.45,101.1,48300,29150,36200,24100,1.9,1.4,1.4,1,0.2,0,12.8,10.8,7.8,0,0,0,,05:48:00,20:49:00,15.02,5.8,20.82,5,5,20,20,13,13,,,,,,8,5.1,5,2,,,,
2022-08-03,21.6,17.74,18.45,15.3,,,100,82.5,81.5,63,16.5,14.6,14.6,12.6,27,14.96,15,3,39,11,101.42,101.26,101.26,101.1,101.4,101.24,101.24,101.07,32200,27016.7,21750,11300,2.4,1.6,1.7,1,0,0.4,13.4,11.4,8.4,5.9,5.9,0,,05:47:00,20:50:00,15.05,5.78,20.83,5,5,17,19,15,15,,,,,,8,5.7,4.5,1,,,,
2022-08-02,22.7,19.58,20,17.3,27,,87,76.2,75,63,17.4,15.2,15.7,14,26,15.67,17,8,36,28,101.78,101.57,101.56,101.33,101.76,101.55,101.53,101.31,48300,30837.5,36200,24100,2.5,1.6,1.8,1,0,2,15,13,10,0,0,0,,05:46:00,20:52:00,15.1,5.77,20.87,8,8,23,24,16,17,,,,,,8,4.8,4.5,1,,,,
2022-08-01,24.4,20.59,20.6,16.8,31,,100,85.9,85,70,20.7,18.1,18.4,16,19,11.88,11.5,4,,,101.35,101.24,101.22,101.08,101.33,101.21,101.19,101.05,48300,39908.3,36200,24100,2.2,1.6,1.6,1,0,2.6,15.6,13.6,10.6,0,0,0,,05:44:00,20:53:00,15.15,5.73,20.88,7,8,25,25,18,18,,,,,,8,3.2,4,0,,,,
2022-07-31,27.8,23.07,23.2,18.6,35,,100,85.6,78,56,21.7,20.3,19.8,17.9,16,10.33,9,2,,,101.36,101.21,101.19,101.03,101.34,101.18,101.17,101,48300,40241.7,40250,32200,4.1,2.6,3,2,0,5.2,18.2,16.2,13.2,0,0,0,,05:43:00,20:55:00,15.2,5.72,20.92,8,8,26,26,18,18,,,,,,2,0.5,1,0,,,,
2022-07-30,28.8,23.2,23.45,18.1,36,,99,80.8,76.5,54,21.6,19.6,19.9,18.1,18,9.75,10,2,,,101.31,101.18,101.17,101.04,101.28,101.16,101.14,101.01,48300,39904.2,40250,32200,5.1,3,3.5,1.9,0,5.5,18.4,16.4,13.4,0,0,0,,05:42:00,20:56:00,15.23,5.7,20.93,8,8,28,28,18,18,,,,,,0,0,0,0,,,,
2022-07-29,28.6,23.23,23.4,18.2,37,,97,82,80,63,23,19.9,20.2,17.5,12,7.92,6.5,1,,,101.32,101.16,101.13,100.95,101.3,101.13,101.11,100.92,48300,41916.7,40250,32200,5.2,3,3.5,1.7,0,5.4,18.4,16.4,13.4,0,0,0,,05:40:00,20:58:00,15.3,5.67,20.97,9,9,28,28,18,19,,,,,,1,0.1,0.5,0,,,,
2022-07-28,27.9,22.83,22.9,17.9,34,,96,79.8,78.5,61,21.3,19,19.4,17.4,16,8.29,9.5,3,,,101.52,101.35,101.32,101.13,101.5,101.32,101.3,101.1,48300,41920.8,40250,32200,4.6,2.8,2.8,1.1,0,4.9,17.9,15.9,12.9,0,0,0,,05:39:00,20:59:00,15.33,5.65,20.98,9,9,27,27,17,18,,,,,,2,0.6,1,0,,,,
2022-07-27,30.4,24.36,24.45,18.5,37,,95,71.9,71,47,21.6,18.8,19.4,17.3,21,11,12.5,4,39,22,101.49,101.37,101.33,101.17,101.48,101.35,101.32,101.15,48300,41579.2,36200,24100,4.6,2.7,3,1.3,0,6.5,19.4,17.4,14.4,0,0,0,,05:38:00,21:00:00,15.37,5.63,21,9,9,27,29,20,20,,,,,,4,1.6,2,0,,,,
2022-07-26,27,22.68,22.6,18.2,34,,100,81.8,81,62,20.6,19.2,19.1,17.5,25,16.25,16,7,,,101.24,101.13,101.11,100.97,101.22,101.11,101.08,100.95,48300,41241.7,36200,24100,4.4,2.1,2.8,1.1,0,4.6,17.6,15.6,12.6,0,0,0,,05:36:00,21:02:00,15.43,5.6,21.03,9,9,27,27,17,17,,,,,,1,0.5,0.5,0,,,,
2022-07-25,24.4,21.05,20.39,16.4,31,,100,85.6,86.5,73,19.5,18.4,18.5,17.5,30,20.58,19.5,9,37,30,101.63,101.38,101.32,101.01,101.6,101.36,101.29,100.98,48300,41250,36200,24100,3.2,1.8,2.1,1,0,2.4,15.4,13.4,10.4,0,0,0,,05:35:00,21:03:00,15.47,5.58,21.05,9,9,25,25,17,17,,,,,,3,0.6,1.5,0,,,,
2022-07-24,22.8,18.98,18.1,13.4,29,,100,86.6,88.5,77,18.5,16.6,16.2,13.9,23,12.71,13,3,,,102.05,101.89,101.84,101.62,102.03,101.86,101.81,101.59,48300,42262.5,40250,32200,3,1.8,2,1,0,0.1,13.1,11.1,8.1,0,0,0,,05:34:00,21:04:00,15.5,5.57,21.07,8,8,23,23,16,16,,,,,,6,3.5,3,0,,,,
2022-07-23,20.8,17.05,16.64,12.5,25,,96,85.3,82.5,69,16.6,14.5,14.2,11.7,16,10,10.5,5,34,19,102.04,101.93,101.94,101.83,102.01,101.9,101.91,101.8,48300,41250,40250,32200,2.4,1.5,1.7,1,1.4,0,11.6,9.6,6.6,0,0,0,,05:33:00,21:05:00,15.53,5.55,21.08,8,8,22,22,13,13,,,,,,8,3,4,0,,,,
2022-07-22,21.7,17.33,17.85,14,25,,97,82.2,80.5,64,15.3,14.1,14.1,12.8,30,16.79,18.5,7,40,10,101.89,101.72,101.64,101.4,101.87,101.7,101.62,101.38,48300,33875,36200,24100,2.1,1.6,1.6,1.1,0.1,0,12.8,10.8,7.8,0,0,0,,05:31:00,21:06:00,15.58,5.52,21.1,8,8,21,22,15,15,,,,,,8,4.1,4,0,,,,
2022-07-21,23.2,19.31,19.25,15.3,29,,100,86.5,84.5,69,20.1,16.9,17.6,15.2,17,9.38,9.5,2,36,20,101.72,101.56,101.54,101.36,101.71,101.54,101.52,101.33,64400,41587.5,48300,32200,2.4,1.8,1.7,1,0,1.2,14.2,12.2,9.2,0,0,0,,05:30:00,21:08:00,15.63,5.5,21.13,8,8,22,23,15,15,,,,,,7,3.2,3.5,0,,,,
2022-07-20,23.4,19.34,18.2,13,29,,100,85.3,81.5,63,18.8,16.7,16.4,13.9,15,8.58,9,3,,,101.93,101.77,101.78,101.62,101.9,101.75,101.75,101.6,48300,41916.7,36200,24100,3,1.7,2,1,0,0.2,13.2,11.2,8.2,0,0,0,,05:29:00,21:09:00,15.67,5.48,21.15,8,8,24,24,15,15,,,,,,4,1.6,2,0,,,,
2022-07-19,21.7,17.57,17.1,12.5,26,,100,85.2,85.5,71,16.6,15,14.5,12.4,17,7.92,8.5,0,31,22,102,101.81,101.79,101.58,101.97,101.79,101.76,101.55,48300,40233.3,36200,24100,3,1.5,2,1,0.9,0,12.1,10.1,7.1,0,0,0,,05:28:00,21:10:00,15.7,5.47,21.17,8,8,22,22,15,15,,,,,,6,2.5,3,0,,,,
2022-07-18,20.6,16.79,17.25,13.9,,,98,82.1,80.5,63,14.7,13.6,13.5,12.3,18,11.04,10.5,3,32,13,102.22,101.97,101.89,101.57,102.21,101.95,101.88,101.54,48300,31508.3,36200,24100,2,1.3,1.5,1,0.8,0,12.2,10.2,7.2,0,0,0,,05:27:00,21:11:00,15.73,5.45,21.18,7,7,21,21,13,13,,,,,,8,6.6,5,2,,,,
2022-07-17,18.5,15.65,15.9,13.3,,,100,86.9,88.5,77,15.8,13.5,13.7,11.6,18,9.58,10,2,,,101.78,101.68,101.69,101.6,101.76,101.66,101.67,101.57,48300,33529.2,36200,24100,11,1.5,6,1,2.1,0,10.9,8.9,5.9,1.8,1.8,0,,05:26:00,21:12:00,15.77,5.43,21.2,4,5,21,21,15,15,,,,,,8,7.7,7.5,7,,,,
2022-07-16,22.5,18.09,18.5,14.5,26,,95,75.3,75,55,15.4,13.5,13.5,11.6,18,10.29,9.5,1,33,19,101.84,101.76,101.76,101.68,101.82,101.73,101.74,101.66,32200,32200,32200,32200,11,1.7,6,1.1,0,0.5,13.5,11.5,8.5,0,0,0,,05:24:00,21:13:00,15.82,5.4,21.22,6,6,22,22,14,14,,,,,,8,7.8,7,6,,,,
2022-07-15,20.4,17.55,17.7,15,,,95,73.8,77.5,60,16.1,12.8,13.4,10.8,27,14.5,14,1,36,10,101.81,101.68,101.62,101.43,101.79,101.66,101.6,101.41,48300,34883.3,40250,32200,9,1.8,5.1,1.2,0.3,0,12.7,10.7,7.7,1.3,1.3,0,,05:23:00,21:14:00,15.85,5.38,21.23,6,6,22,22,15,15,,,,,,8,6.8,5.5,3,,,,
2022-07-14,25.8,18.89,19.39,13,28,,93,68.7,68.5,44,16.2,12.7,13.3,10.4,24,15.04,14.5,5,36,15,101.78,101.6,101.58,101.38,101.77,101.58,101.56,101.35,48300,41254.2,40250,32200,2.7,1.7,1.8,1,0,1.4,14.4,12.4,9.4,0,0,0,,05:22:00,21:14:00,15.87,5.37,21.23,8,8,22,23,14,14,,,,,,7,3.6,4,1,,,,
2022-07-13,20.9,18.13,18.25,15.6,,,82,70.2,68,54,14.1,12.6,12.6,11.1,37,19.29,22,7,48,28,101.78,101.62,101.53,101.28,101.76,101.6,101.51,101.25,48300,40570.8,36200,24100,2,1.5,1.6,1.1,0,0.2,13.2,11.2,8.2,0,0,0,,05:21:00,21:15:00,15.9,5.35,21.25,7,7,21,21,14,14,,,,,,8,3.4,4.5,1,,,,
2022-07-12,22.4,19.12,18.39,14.4,28,,100,85.2,85.5,71,18.6,16.5,15.9,13.3,28,12.38,15,2,42,27,101.39,101.24,101.24,101.08,101.37,101.22,101.21,101.05,48300,41916.7,36200,24100,2.8,1.8,1.9,1,0,0.4,13.4,11.4,8.4,0,0,0,,05:20:00,21:16:00,15.93,5.33,21.27,9,9,24,24,15,15,,,,,,5,2.2,2.5,0,,,,
2022-07-11,24.3,19.6,18.55,12.8,28,,99,75.1,79,59,17.9,14.9,15.3,12.7,14,9.08,7.5,1,,,102.61,102.07,102.01,101.42,102.59,102.05,101.99,101.4,48300,41916.7,36200,24100,2.8,1.7,1.9,1,0,0.6,13.6,11.6,8.6,0,0,0,,05:19:00,21:17:00,15.97,5.32,21.28,9,9,24,25,15,15,,,,,,2,0.7,1,0,,,,
2022-07-10,23.2,18.39,19,14.8,27,,93,77,77.5,62,15.4,14.2,14.4,13.4,21,13.17,13,5,27,12,102.72,102.58,102.5,102.28,102.71,102.56,102.49,102.26,48300,41583.3,40250,32200,1.9,1.4,1.4,1,0,1,14,12,9,0,0,0,,05:18:00,21:17:00,15.98,5.3,21.28,8,8,21,21,13,13,,,,,,8,5.5,4,0,,,,
2022-07-09,21.4,17.95,17.7,14,25,,96,84,82,68,17.1,15.2,14.4,11.7,13,8.25,7.5,2,,,102.25,102.1,102.11,101.97,102.23,102.08,102.09,101.95,48300,39908.3,40250,32200,2.2,1.6,1.6,1,0.3,0,12.7,10.7,7.7,0,0,0,,05:17:00,21:18:00,16.02,5.28,21.3,6,7,21,21,15,15,,,,,,8,6.7,5,2,,,,
2022-07-08,21.2,17.75,18,14.8,26,,94,83.7,81,68,17.2,14.9,15.5,13.8,14,8.21,8.5,3,,,102.01,101.92,101.88,101.75,101.99,101.9,101.86,101.73,48300,38566.7,40250,32200,2.2,1.4,1.6,1,0,0,13,11,8,0,0,0,,05:17:00,21:19:00,16.03,5.28,21.32,7,7,21,21,14,14,,,,,,8,5.5,4.5,1,,,,
2022-07-07,22.9,18.7,19.04,15.2,26,,100,80.7,76.5,53,16.6,15,14.3,12,19,10.04,11.5,4,28,14,101.73,101.61,101.56,101.39,101.72,101.59,101.55,101.37,48300,32712.5,26550,4800,2.6,1.4,1.8,1,0,1,14,12,9,11,11,0,,05:16:00,21:19:00,16.05,5.27,21.32,6,6,21,21,14,14,,,,,,8,7,6.5,5,,,,
2022-07-06,22,17.73,18.95,15.9,27,,100,90.8,82.5,65,18.1,16.1,16.1,14,14,8.04,7,0,,,101.41,101.33,101.32,101.23,101.38,101.31,101.3,101.22,48300,30833.3,33800,19300,3,2,2,1,0,0.9,13.9,11.9,8.9,1.5,1.5,0,,05:15:00,21:20:00,16.08,5.25,21.33,5,5,20,21,15,15,,,,,,8,7.8,7,6,,,,
2022-07-05,20.7,17.33,17.35,14,25,,98,82.1,84,70,16.6,14.2,14.4,12.3,18,11.33,10,2,,,101.53,101.39,101.35,101.17,101.51,101.37,101.33,101.14,48300,41241.7,36200,24100,2.5,1.6,1.8,1,0.6,0,12.3,10.3,7.3,0,0,0,,05:14:00,21:20:00,16.1,5.23,21.33,7,7,19,19,14,15,,,,,,8,7.5,7,6,,,,
2022-07-04,17.6,14.77,15.1,12.6,,,100,91.1,85,70,14.1,13.3,13.1,12,19,12.29,10.5,2,27,11,101.53,101.44,101.42,101.32,101.51,101.42,101.41,101.31,48300,26612.5,26550,4800,2,1.2,1.5,1,2.9,0,10.1,8.1,5.1,2.6,2.6,0,,05:13:00,21:21:00,16.13,5.22,21.35,2,5,18,18,12,12,,,,,,8,7.9,7.5,7,,,,
2022-07-03,15.7,13.87,14.25,12.8,,,100,95.3,90,80,13.9,13.1,13.1,12.2,23,18.42,17.5,12,32,11,101.34,101.23,101.22,101.11,101.32,101.22,101.2,101.09,40200,16416.7,21900,3600,2,1.4,1.5,1,3.8,0,9.2,7.2,4.2,9.7,9.7,0,,05:13:00,21:21:00,16.13,5.22,21.35,2,2,17,17,13,14,,,,,,8,7.7,7,6,,,,
2022-07-02,20.5,16.8,16.39,12.3,,,97,81,80.5,64,15.6,13.4,13.8,12,22,12.46,13.5,5,,,101.53,101.31,101.27,101.01,101.51,101.28,101.25,100.99,40200,34837.5,32150,24100,2.6,1.8,1.8,1,1.6,0,11.4,9.4,6.4,0,0,0,,05:12:00,21:21:00,16.15,5.2,21.35,7,7,22,22,14,14,,,,,,8,4.8,4,0,,,,
2022-07-01,23.4,18.7,18.45,13.5,27,,100,74.5,77.5,55,15.8,13.8,14.4,13,18,12.92,12.5,7,37,18,101.84,101.69,101.67,101.5,101.82,101.67,101.65,101.48,40200,34504.2,32150,24100,2.5,1.7,1.8,1,0,0.4,13.4,11.4,8.4,0,0,0,,05:11:00,21:22:00,16.18,5.18,21.37,7,7,22,22,14,14,,,,,,3,1.2,1.5,0,,,,
2022-06-30,21.3,17.17,16.6,11.9,25,,97,82.9,84.5,72,16.1,14.2,14.1,12,21,10.21,11.5,2,,,102.14,101.96,101.93,101.72,102.12,101.94,101.91,101.69,48300,40570.8,36200,24100,2.1,1.5,1.6,1,1.4,0,11.6,9.6,6.6,0,0,0,,05:11:00,21:22:00,16.18,5.18,21.37,7,7,21,21,13,13,,,,,,6,3.8,4,2,,,,
2022-06-29,21.2,16.25,17.25,13.3,,,99,82.5,78,57,14.3,13.1,12.7,11,19,12.67,11.5,4,33,17,102.16,102.02,101.97,101.78,102.13,102,101.94,101.76,48300,39233.3,36200,24100,2.1,1.4,1.6,1,0.8,0,12.2,10.2,7.2,0,0,0,,05:10:00,21:22:00,16.2,5.17,21.37,6,6,19,19,12,13,,,,,,8,7.1,6,4,,,,
2022-06-28,21.2,16.27,17.64,14.1,,,96,81.4,79,62,14.3,13,12.9,11.6,27,17.67,17,7,36,9,101.8,101.58,101.5,101.2,101.78,101.56,101.47,101.17,48300,36220.8,36200,24100,3.8,2,2.4,1,0.4,0,12.6,10.6,7.6,1.3,1.3,0,,05:10:00,21:22:00,16.2,5.17,21.37,4,5,21,21,13,14,,,,,,8,5.7,4,0,,,,
2022-06-27,26.2,21.33,20.14,14.1,30,,81,63.4,65,49,18.7,14,15.2,11.6,20,10.29,10,0,,,101.51,101.28,101.26,101.01,101.49,101.26,101.24,100.99,48300,41254.2,40250,32200,4.5,2.9,2.9,1.3,0,2.1,15.1,13.1,10.1,0,0,0,,05:09:00,21:22:00,16.22,5.15,21.37,8,8,27,27,16,16,,,,,,8,4.7,4,0,,,,
2022-06-26,23.8,19.38,18.39,13,29,,89,73.9,76,63,17.1,14.5,13.9,10.7,25,13.75,13.5,2,32,30,101.99,101.76,101.69,101.4,101.97,101.74,101.67,101.38,48300,42595.8,40250,32200,4,2.3,2.7,1.4,0,0.4,13.4,11.4,8.4,0,0,0,,05:09:00,21:22:00,16.22,5.15,21.37,9,9,25,25,15,16,,,,,,6,1.6,3,0,,,,
2022-06-25,22.9,18.21,16.6,10.3,27,,98,77.5,79.5,61,16.7,14.1,12.8,8.9,21,12.83,11,1,,,102.34,102.12,102.09,101.84,102.32,102.1,102.06,101.81,48300,41237.5,36200,24100,10,2,5.5,1.1,1.4,0,11.6,9.6,6.6,0,0,0,,05:08:00,21:22:00,16.23,5.13,21.37,8,8,24,24,15,15,,,,,,6,1.8,3,0,,,,
2022-06-24,20.6,15.41,13.6,6.6,,,95,75.7,76.5,58,14.7,11,10.5,6.3,16,9.29,8.5,1,,,102.37,102.23,102.24,102.11,102.35,102.21,102.22,102.09,48300,40237.5,36200,24100,2.6,1.6,1.8,1,4.4,0,8.6,6.6,3.6,0,0,0,,05:08:00,21:22:00,16.23,5.13,21.37,7,7,21,21,13,13,,,,,,3,1.5,1.5,0,,,,
2022-06-23,18.1,14,14.55,11,,,86,71.9,69,52,10.4,9,8.1,5.8,39,21.38,20,1,54,29,102.19,102.05,102.01,101.83,102.17,102.03,101.98,101.79,48300,39225,36200,24100,2.1,1.6,1.6,1.2,3.5,0,9.6,7.5,4.5,0,0,0,,05:07:00,21:22:00,16.25,5.12,21.37,7,7,18,18,10,12,,,,,,7,2.7,3.5,0,,,,
2022-06-22,18.6,15.61,15.8,13,,,100,84.8,83.5,67,15.2,12.9,11.8,8.3,38,20.58,23,8,44,28,102.08,101.98,101.94,101.81,102.08,101.96,101.92,101.77,48300,40241.7,36200,24100,2,1.5,1.5,1,2.2,0,10.8,8.8,5.8,0,0,0,,05:07:00,21:22:00,16.25,5.12,21.37,6,8,18,18,13,13,,,,,,8,5.8,5,2,,,,
2022-06-21,18.1,15.85,15.65,13.2,,,98,85.4,85,72,15.4,13.4,13.6,11.8,22,17.12,17,12,36,10,102.71,102.5,102.4,102.09,102.69,102.48,102.38,102.07,48300,36350,33800,19300,2.1,1.5,1.6,1,2.4,0,10.7,8.7,5.7,0.2,0.2,0,,05:07:00,21:22:00,16.25,5.12,21.37,6,6,20,20,13,14,,,,,,8,7.5,5.5,3,,,,
